EMP_Sat_OnPrem_mean,last_evaluation,Emp_Identity,Emp_Position,LinkedIn_Hits,number_project,Sensor_Proximity(1-highest/10-lowest),EMP_Engagement_mean,Sensor_Heartbeat(Average/Min),Percent_Remote,average_montly_hours,Emp_Role,time_spend_company,Emp_Title,EMP_Sat_Remote_mean,Emp_Competitive_mean,Sensor_StepCount,promotion_last_5years,left_Company,Work_accident
3.8,0.47,2,1,63,2,6,1.8,73,0.4,146,1,3,2,2.4,2.6,6790,0,1,0
3.8,0.58,1,1,22,4,6,4.2,88,0.4,140,2,2,1,2.4,2.6,1248,0,0,1
3.5,0.74,4,3,10,3,8,4.2,80,0.8,227,2,3,3,4.2,3.4,4305,0,0,0
3.5,1.0,2,2,3,4,6,4.2,72,0.8,185,4,2,3,4.6,3.4,5914,0,0,1
3.5,0.85,2,2,3,5,1,1.8,89,0.8,240,2,6,2,4.2,2.8,1321,0,1,1
1.8,0.69,2,2,1,2,6,4.2,67,0.5,146,2,3,1,4.2,3.2,1162,0,0,0
3.5,0.83,1,2,8,6,4,1.8,86,0.8,292,1,4,2,4.2,3.6,1434,0,1,0
3.5,0.95,5,5,9,5,7,4.2,80,0.8,266,5,10,5,4.2,3.0,4784,1,0,0
3.5,0.85,3,2,10,4,8,4.2,73,0.8,172,3,3,3,4.2,4.0,5106,0,0,0
3.8,0.57,1,2,32,4,6,4.2,79,0.4,232,1,3,2,2.4,1.8,3253,0,0,0
1.8,0.67,2,2,7,6,10,4.2,88,0.5,190,1,3,2,4.2,2.6,3175,0,0,0
3.8,0.52,1,2,2,3,7,4.2,68,0.4,148,2,3,2,2.4,3.2,1285,0,0,0
1.8,0.68,2,1,56,4,9,4.2,86,0.5,198,2,3,1,4.2,1.8,3135,0,0,0
3.5,0.87,3,3,6,3,1,4.2,77,0.8,201,4,3,2,4.2,2.6,4953,0,0,0
3.5,0.75,2,2,5,2,8,4.2,70,0.8,151,3,3,2,4.2,3.0,5982,0,0,0
3.8,0.57,2,1,7,4,8,4.2,86,0.4,175,2,2,1,2.4,2.4,1188,0,0,0
3.5,0.96,2,4,1,4,2,4.2,78,0.8,207,3,3,4,4.2,2.6,4019,0,0,0
1.8,0.68,2,1,7,5,7,4.2,77,0.5,209,2,4,2,4.2,3.4,2675,0,0,0
3.8,0.52,2,1,50,5,10,4.2,85,0.4,200,2,2,1,2.4,1.8,3230,0,0,1
3.8,0.6,2,2,23,4,6,4.2,80,0.4,209,2,2,1,4.2,2.0,2533,0,0,0
3.8,0.53,2,2,12,3,7,4.2,73,0.4,156,1,3,1,2.4,2.2,1991,0,0,0
3.5,0.88,2,2,7,5,4,4.2,77,0.8,265,4,4,2,4.2,2.4,4883,0,0,0
3.5,0.73,2,2,10,3,5,4.2,79,0.8,225,2,4,3,4.2,3.2,5690,0,0,0
3.5,0.72,2,2,10,3,2,4.2,73,0.8,180,2,3,3,4.2,2.4,5633,0,0,0
3.5,0.83,2,4,7,4,2,4.2,76,0.8,266,4,3,3,4.2,3.6,5121,0,0,1
3.8,0.5,2,2,42,4,9,4.2,76,0.4,225,1,3,2,2.4,2.4,3067,0,0,0
3.8,0.55,2,1,48,4,9,4.2,87,0.4,137,2,3,2,2.4,3.0,1443,0,0,1
3.5,0.76,2,2,3,3,3,4.2,77,0.8,255,4,7,2,4.2,3.2,4477,0,0,0
1.8,0.65,2,1,29,2,6,1.8,85,0.4,296,1,5,1,4.2,2.2,1648,0,1,0
3.8,0.52,1,2,14,4,6,4.2,85,0.4,168,2,8,1,2.4,3.2,1098,0,0,0
3.5,0.9,2,1,9,7,7,1.8,88,0.8,247,2,4,1,4.2,3.4,1096,0,1,0
1.8,0.62,1,1,32,3,10,4.2,72,0.4,152,2,6,2,4.2,3.2,1158,0,0,0
3.5,1.0,4,3,3,3,8,4.2,79,0.8,231,3,6,4,4.6,3.8,5910,0,0,0
3.8,0.59,1,2,35,6,7,4.2,85,0.4,113,1,3,2,2.4,2.4,1402,0,0,0
1.8,0.66,2,2,13,4,6,4.2,77,0.5,243,1,3,1,4.2,3.4,2850,0,0,0
3.5,0.8,1,2,10,6,8,1.8,85,0.8,304,2,5,1,4.2,3.0,1254,0,1,0
3.8,0.59,2,1,54,3,8,4.2,79,0.4,204,1,3,1,2.4,2.4,3608,0,0,0
3.5,0.74,4,2,8,6,2,4.2,78,0.8,98,4,3,3,4.2,3.6,5946,0,0,0
3.5,0.98,4,2,3,2,9,4.2,78,0.8,109,3,4,3,4.6,3.6,5264,0,0,1
3.8,0.6,1,1,9,4,10,4.2,87,0.4,114,2,3,2,4.2,2.0,1240,0,0,0
3.5,0.78,2,2,10,5,2,4.2,76,0.8,240,4,3,2,4.2,3.4,5277,0,0,0
3.8,0.36,1,2,34,5,9,4.2,76,0.4,269,2,6,2,2.4,2.8,3056,0,0,1
3.5,0.83,3,3,9,4,2,4.2,80,0.8,210,3,3,3,4.2,3.0,5556,0,0,0
3.5,0.82,1,2,9,7,5,1.8,87,0.8,265,1,4,2,4.2,3.4,1393,0,1,0
3.5,0.89,2,3,6,5,3,4.2,76,0.8,181,2,3,3,4.2,3.0,5423,0,0,0
3.5,0.76,4,2,10,4,9,4.2,78,0.8,261,3,6,3,4.2,3.8,4596,0,0,0
3.5,0.75,4,2,8,4,5,4.2,78,0.8,266,4,3,2,4.2,3.2,4493,0,0,0
3.8,0.49,1,1,15,5,8,4.2,79,0.4,210,2,3,2,2.4,2.2,3172,0,0,0
3.8,0.48,1,2,65,2,8,1.8,62,0.4,143,1,3,1,2.4,2.0,1017,0,1,0
3.5,0.97,1,1,6,6,5,1.8,85,0.8,282,1,4,2,4.6,2.6,1674,0,1,0
3.8,0.54,2,2,22,4,8,4.2,85,0.4,149,2,3,2,2.4,1.2,1386,0,0,0
3.8,0.5,2,1,16,2,7,1.8,62,0.4,148,2,3,1,2.4,2.6,1812,0,1,0
1.8,0.63,1,1,41,3,10,4.2,67,0.4,141,1,3,1,4.2,1.8,1801,0,0,0
3.5,0.78,2,3,8,4,2,4.2,71,0.8,181,2,4,2,4.2,3.6,5106,0,0,0
3.5,0.74,3,2,4,5,9,4.2,80,0.8,170,2,4,2,4.2,2.4,4855,0,0,0
3.5,0.85,4,3,5,4,2,4.2,73,0.8,134,4,10,4,4.2,3.6,4244,0,0,1
3.5,0.84,1,1,7,4,2,1.8,86,0.8,264,1,6,2,4.2,1.8,1007,0,1,0
3.8,0.5,1,1,18,6,7,4.2,80,0.4,214,2,5,1,2.4,2.0,3379,0,0,0
1.8,0.7,1,2,58,3,7,4.2,69,0.5,163,1,3,2,4.2,2.8,1443,0,0,1
3.8,0.54,1,2,28,3,8,4.2,75,0.4,251,1,2,1,2.4,2.4,2251,0,0,0
1.8,0.69,1,2,44,5,7,4.2,89,0.5,198,2,3,1,4.2,2.6,3706,0,0,0
3.5,0.71,2,4,10,5,3,4.2,75,0.8,235,2,4,3,4.2,3.8,4011,0,0,0
3.5,0.84,2,3,5,2,4,4.2,79,0.8,226,4,3,2,4.2,3.2,5875,0,0,0
3.5,0.83,1,1,3,6,8,1.8,87,0.8,292,2,4,2,4.2,2.2,1826,0,1,0
3.8,0.48,1,1,15,4,9,4.2,77,0.4,220,2,3,2,2.4,3.0,3209,0,0,1
1.8,0.65,1,1,37,6,6,4.2,76,0.4,210,1,5,2,4.2,3.4,3236,0,0,0
1.8,0.66,2,1,10,4,7,4.2,78,0.5,251,2,3,2,4.2,2.4,3517,0,0,0
0.0,1.0,3,2,8,4,3,4.2,72,0.8,151,3,2,2,4.6,3.0,5724,0,0,0
3.5,0.79,3,2,2,3,6,4.2,78,0.8,156,2,3,4,4.2,2.4,4190,0,0,0
3.5,0.97,3,3,8,3,2,4.2,74,0.8,137,3,3,3,4.6,3.2,4742,0,0,0
3.8,0.57,5,2,53,5,10,4.2,85,0.4,134,5,2,1,2.4,1.8,1088,1,0,0
3.8,0.51,1,2,54,2,8,1.8,69,0.4,138,1,3,2,2.4,2.6,1665,0,1,0
3.8,0.58,1,2,65,3,9,4.2,64,0.4,140,2,3,2,2.4,3.4,1291,0,0,1
3.8,0.52,1,1,22,4,6,4.2,89,0.4,171,1,2,1,2.4,2.0,1877,0,0,0
3.8,0.47,2,2,21,2,8,1.8,70,0.4,149,2,3,2,2.4,2.2,1852,0,1,0
3.5,0.88,2,1,8,4,1,1.8,86,0.8,263,1,5,2,4.2,1.6,1257,0,1,1
3.5,0.91,3,3,3,6,9,4.2,76,0.8,246,3,5,3,4.2,3.2,4660,0,0,0
3.5,0.92,2,2,6,5,4,1.8,86,0.8,225,1,5,2,4.2,2.6,2000,0,1,0
3.5,0.77,3,3,2,3,2,4.2,76,0.8,201,4,6,3,4.2,2.2,4984,0,0,1
3.8,0.47,2,1,11,6,9,4.2,87,0.4,141,1,5,2,2.4,2.4,1749,0,0,1
3.5,0.92,3,3,2,4,6,4.2,75,0.8,159,3,5,4,4.2,4.0,5654,0,0,0
3.5,0.88,1,1,6,5,6,1.8,86,0.8,228,2,5,1,4.2,1.4,1726,0,1,1
3.5,0.93,4,2,4,4,9,4.2,76,0.8,268,2,2,2,4.2,3.2,5280,0,0,0
3.8,0.37,2,2,53,3,6,4.2,69,0.4,170,2,6,1,2.4,1.8,1498,0,0,0
3.5,0.96,2,3,7,2,3,4.2,79,0.8,206,2,2,2,4.2,3.0,4721,0,0,0
3.8,0.59,1,1,63,4,6,4.2,78,0.4,273,1,2,1,2.4,2.6,3516,0,0,0
3.5,0.84,2,4,5,3,9,4.2,73,0.8,188,4,4,4,4.2,3.8,5216,0,0,0
3.8,0.54,2,1,52,4,7,4.2,86,0.4,167,2,3,2,2.4,3.0,1671,0,0,0
3.5,0.71,3,3,3,4,1,4.2,77,0.8,181,2,2,3,4.2,4.0,5877,0,0,1
3.8,0.58,2,2,62,3,7,4.2,77,0.4,202,2,2,1,2.4,2.8,3398,0,0,0
3.5,0.96,4,3,3,4,6,4.2,72,0.8,151,4,3,2,4.2,2.8,5154,0,0,1
3.5,0.81,3,3,8,5,8,4.2,77,0.8,280,4,3,3,4.2,2.8,5858,0,0,1
1.8,0.67,1,1,28,5,6,4.2,79,0.5,249,1,5,1,4.2,1.8,2846,0,0,0
3.8,0.56,2,1,25,3,8,4.2,88,0.4,198,1,3,1,2.4,1.8,3461,0,0,0
1.8,0.65,4,2,20,3,7,4.2,69,0.4,135,5,3,2,4.2,3.2,1772,1,0,0
3.5,0.87,4,3,7,4,7,4.2,77,0.8,223,2,3,2,4.2,2.4,5832,0,0,0
3.5,0.73,2,2,3,3,6,4.2,75,0.8,272,3,2,3,4.2,2.6,5638,0,0,0
3.5,0.73,3,3,7,3,1,4.2,80,0.8,201,4,10,2,4.2,2.6,4699,0,0,0
3.5,0.87,4,4,9,5,3,4.2,71,0.8,149,3,3,2,4.2,3.4,5979,0,0,0
3.8,0.47,2,2,18,6,6,4.2,86,0.4,141,1,6,2,2.4,2.4,1769,0,0,0
3.5,0.74,4,4,9,3,2,4.2,70,0.8,193,4,3,3,4.2,2.4,4982,0,0,0
1.8,0.66,1,2,40,5,8,4.2,85,0.5,155,1,2,2,4.2,2.0,1024,0,0,0
1.8,0.65,2,2,1,3,10,4.2,66,0.4,165,2,3,1,4.2,2.6,1417,0,0,0
3.8,0.54,1,1,40,3,9,4.2,72,0.4,153,2,2,1,2.4,1.2,1284,0,0,0
3.5,0.89,4,3,1,6,5,4.2,79,0.8,170,2,4,3,4.2,2.8,4912,0,0,0
3.5,0.94,2,1,5,7,4,1.8,87,0.8,264,2,4,1,4.2,2.6,1238,0,1,0
3.8,0.57,2,2,38,3,7,4.2,62,0.4,137,2,2,1,2.4,2.6,1647,0,0,0
3.5,0.78,1,1,6,6,5,1.8,85,0.8,254,2,4,2,4.2,2.4,1335,0,1,0
3.5,0.77,3,2,7,3,7,4.2,79,0.8,185,4,3,2,4.2,2.4,5474,0,0,0
3.8,0.55,2,1,46,4,10,4.2,77,0.4,234,1,2,1,2.4,2.6,2073,0,0,0
1.8,0.62,2,1,4,4,10,4.2,85,0.4,191,2,3,2,4.2,2.8,2724,0,0,0
1.8,0.63,2,2,3,4,7,4.2,75,0.4,238,2,2,1,4.2,2.6,2241,0,0,0
3.5,0.75,2,3,5,4,7,4.2,75,0.8,170,3,5,3,4.2,3.6,4823,0,0,0
3.5,0.86,1,1,9,5,1,1.8,87,0.8,257,2,5,1,4.2,3.0,1329,0,1,0
3.8,0.56,1,1,22,2,7,1.8,73,0.4,154,2,3,1,2.4,3.0,1408,0,1,0
3.5,0.92,2,2,2,4,6,1.8,85,0.8,252,1,5,2,4.2,1.2,1995,0,1,0
3.5,1.0,2,2,7,5,8,4.2,78,0.8,237,2,3,3,4.6,3.4,4208,0,0,0
3.5,0.97,1,2,3,4,6,1.8,89,0.8,228,1,5,1,4.6,1.6,1473,0,1,0
1.8,0.64,2,1,57,6,7,4.2,86,0.4,183,2,2,2,4.2,3.2,3966,0,0,1
3.5,0.85,3,4,9,3,6,4.2,80,0.8,160,4,4,2,4.2,3.4,4733,0,0,0
3.5,0.96,1,2,7,6,1,1.8,86,0.8,296,1,4,1,4.2,2.2,1969,0,1,0
3.8,0.59,1,2,47,4,8,4.2,79,0.4,259,1,3,2,2.4,3.0,3764,0,0,0
3.8,0.45,2,2,19,2,10,1.8,74,0.4,146,1,3,1,2.4,1.6,8026,0,1,0
3.5,0.99,1,1,6,2,2,1.8,90,0.8,277,2,3,1,4.6,3.0,1032,0,1,0
3.5,0.78,4,2,5,5,1,4.2,76,0.8,233,2,3,3,4.2,3.6,5330,0,0,0
1.8,0.66,1,2,60,4,7,4.2,80,0.5,237,1,2,1,4.2,2.6,3427,0,0,1
3.5,0.98,4,3,2,5,5,4.2,80,0.8,241,3,2,2,4.6,3.0,5448,0,0,0
3.5,0.92,2,1,3,6,7,1.8,86,0.8,285,2,4,2,4.2,2.6,1448,0,1,0
3.5,0.88,2,2,6,4,4,4.2,78,0.8,220,2,2,3,4.2,3.6,5543,0,0,0
3.8,0.53,1,1,49,2,7,1.8,64,0.4,160,1,3,1,2.4,3.0,1761,0,1,0
1.8,0.63,1,2,27,3,9,4.2,78,0.4,285,2,6,2,4.2,2.0,2249,0,0,0
1.8,0.68,1,1,42,3,9,4.2,62,0.5,140,2,3,2,4.2,2.6,1465,0,0,0
3.5,0.77,3,2,8,5,1,4.2,77,0.8,269,3,3,2,4.2,2.0,4811,0,0,0
3.5,0.73,2,3,10,3,9,4.2,72,0.8,158,2,2,3,4.2,3.2,4061,0,0,0
3.8,0.41,2,1,39,4,10,4.2,85,0.4,132,1,5,1,2.4,3.0,1699,0,0,1
3.5,0.77,4,4,3,3,2,4.2,70,0.8,149,4,2,2,4.2,2.6,4527,0,0,0
3.5,0.78,3,2,2,2,8,4.2,72,0.8,158,4,5,4,4.2,3.8,4303,0,0,1
3.5,0.8,2,3,4,3,6,4.2,79,0.8,223,4,3,2,4.2,2.6,5062,0,0,0
3.5,0.99,2,1,2,5,7,1.8,87,0.8,260,1,5,1,4.6,2.2,1178,0,1,0
3.5,0.9,2,3,8,3,5,4.2,77,0.8,210,3,3,3,4.2,3.8,4011,0,0,0
3.8,0.55,1,1,47,5,7,4.2,80,0.4,266,2,2,2,2.4,2.0,3100,0,0,0
3.8,0.54,2,2,59,4,6,4.2,88,0.4,170,1,3,1,2.4,2.2,1873,0,0,0
3.5,0.91,3,2,5,3,4,4.2,70,0.8,133,4,3,3,4.2,3.6,4538,0,0,0
3.5,0.94,2,2,10,4,9,4.2,77,0.8,215,3,2,2,4.2,3.2,4061,0,0,0
3.5,0.8,2,1,6,6,2,1.8,88,0.8,304,1,5,1,4.2,1.6,1184,0,1,0
1.8,0.69,1,1,27,5,6,4.2,77,0.5,219,1,3,1,4.2,3.4,3430,0,0,0
3.8,0.58,1,2,46,3,9,4.2,62,0.4,150,1,3,1,2.4,3.4,1040,0,0,1
3.8,0.51,1,1,14,3,8,4.2,61,0.4,153,1,4,1,2.4,2.4,1203,0,0,0
3.5,0.87,1,2,5,5,8,1.8,85,0.8,261,1,5,2,4.2,2.6,1837,0,1,0
3.5,0.86,2,3,9,3,9,4.2,72,0.8,187,2,3,2,4.2,3.4,4725,0,0,0
3.5,0.71,2,4,1,4,5,4.2,77,0.8,243,4,3,3,4.2,4.0,5021,0,0,0
3.8,0.57,1,2,4,4,7,4.2,89,0.4,192,2,3,1,2.4,3.0,2061,0,0,0
3.5,0.85,2,1,10,6,4,1.8,90,0.8,295,2,4,2,4.2,2.2,1495,0,1,0
3.5,0.98,2,1,7,5,1,1.8,90,0.8,245,1,5,2,4.6,2.2,1092,0,1,0
3.8,0.45,2,1,34,2,10,1.8,68,0.4,142,1,3,1,2.4,2.4,1288,0,1,0
3.8,0.56,2,2,36,6,6,4.2,79,0.4,277,1,5,2,2.4,2.6,2867,0,0,0
3.5,0.86,3,3,1,4,6,4.2,74,0.8,143,3,2,3,4.2,4.0,4402,0,0,0
1.8,0.65,2,2,10,5,10,4.2,78,0.5,262,1,6,2,4.2,2.4,3164,0,0,0
3.8,0.57,2,1,43,4,10,4.2,90,0.4,152,1,3,2,2.4,3.0,1009,0,0,1
3.5,0.87,2,2,4,4,7,4.2,74,0.8,191,4,2,3,4.2,3.4,5851,0,0,0
3.5,0.81,2,3,9,4,5,4.2,80,0.8,264,3,4,4,4.2,2.0,5186,0,0,0
3.8,0.5,1,1,31,4,6,4.2,78,0.4,245,2,3,1,2.4,2.2,2267,0,0,0
3.8,0.55,1,1,45,5,10,4.2,79,0.4,219,1,2,1,2.4,2.6,3109,0,0,0
3.5,0.95,3,3,8,4,5,4.2,80,0.8,231,3,3,2,4.2,3.2,4991,0,0,0
3.5,0.96,1,1,5,6,9,1.8,88,0.8,259,1,4,1,4.2,2.4,1771,0,1,0
3.5,0.73,3,2,6,4,3,4.2,79,0.8,224,2,2,2,4.2,2.8,4994,0,0,0
3.5,0.74,4,3,4,4,7,4.2,80,0.8,160,2,6,2,4.2,3.8,4684,0,0,0
3.5,0.75,4,3,4,4,9,4.2,75,0.8,249,3,4,3,4.2,2.8,5418,0,0,0
3.5,0.8,4,3,2,5,9,4.2,78,0.8,203,2,2,3,4.2,3.4,4190,0,0,1
1.8,0.63,1,1,7,3,9,4.2,77,0.4,201,2,4,1,4.2,2.0,2299,0,0,0
3.8,0.59,1,1,39,3,9,4.2,75,0.4,247,1,2,2,2.4,1.4,3189,0,0,0
3.5,0.82,4,2,5,4,3,4.2,77,0.8,205,2,4,4,4.2,4.0,5264,0,0,0
1.8,0.64,1,1,11,4,6,4.2,77,0.4,213,2,3,2,4.2,2.0,2037,0,0,0
3.8,0.54,1,1,2,4,6,4.2,89,0.4,188,2,6,1,2.4,2.0,3107,0,0,0
3.5,0.84,2,2,7,7,8,1.8,88,0.8,133,2,5,1,4.2,3.2,1239,0,1,0
3.8,0.49,1,2,3,3,8,4.2,77,0.4,273,1,3,1,2.4,1.4,2629,0,0,0
3.8,0.59,2,1,8,5,6,4.2,80,0.4,245,2,2,2,2.4,2.6,3231,0,0,0
3.5,0.74,4,2,10,5,2,4.2,80,0.8,227,4,2,4,4.2,4.0,4734,0,0,0
3.8,0.44,2,1,5,5,9,4.2,88,0.4,131,1,5,2,2.4,4.4,1019,0,0,1
3.5,0.71,2,4,8,3,8,4.2,80,0.8,202,2,3,4,4.2,3.2,5486,0,0,0
3.5,0.73,2,3,9,5,8,4.2,75,0.8,174,3,3,2,4.2,3.0,5969,0,0,0
1.8,0.7,1,2,10,5,7,4.2,85,0.5,180,2,4,2,4.2,2.8,1200,0,0,0
3.8,0.5,2,2,11,2,7,1.8,60,0.4,129,2,3,1,2.4,1.6,8468,0,1,0
3.5,0.96,1,2,1,4,4,1.8,89,0.8,258,1,5,2,4.2,1.6,1920,0,1,0
3.5,0.98,2,4,1,4,9,4.2,75,0.8,156,3,3,4,4.6,2.8,4097,0,0,0
3.5,0.81,4,2,2,4,5,4.2,72,0.8,138,4,3,3,4.2,2.6,5358,0,0,1
3.5,0.96,3,4,9,4,3,4.2,75,0.8,99,4,6,3,4.2,2.8,5903,0,0,0
3.5,0.98,5,5,6,3,3,4.2,79,0.8,166,5,3,3,4.6,2.8,4247,1,0,1
3.5,0.73,5,3,6,4,1,4.2,78,0.8,197,3,3,2,4.2,2.8,5032,1,0,0
3.8,0.59,1,1,56,2,8,4.2,60,0.4,164,1,2,1,2.4,2.6,1491,0,0,0
3.8,0.48,2,2,54,5,10,4.2,77,0.4,232,1,4,2,2.4,2.0,3963,0,0,0
1.8,0.64,1,2,52,3,6,4.2,88,0.4,180,1,3,2,4.2,2.2,1838,0,0,0
3.8,0.46,1,2,57,2,7,1.8,61,0.4,155,2,3,1,2.4,2.0,6252,0,1,0
3.8,0.53,2,2,45,2,10,1.8,69,0.4,129,1,3,2,2.4,2.4,1610,0,1,0
3.5,0.9,4,2,10,4,2,4.2,78,0.8,268,3,3,3,4.2,2.2,4531,0,0,0
3.5,0.95,4,4,9,4,2,4.2,73,0.8,155,4,3,2,4.2,2.4,4443,0,0,0
3.8,0.55,5,2,37,2,7,4.2,61,0.4,102,5,7,2,2.4,1.8,1444,1,0,0
1.8,0.62,1,1,4,3,9,4.2,79,0.4,218,2,3,1,4.2,3.0,3534,0,0,0
3.5,0.75,4,2,10,5,6,4.2,76,0.8,172,3,4,2,4.2,2.8,4659,0,0,0
3.8,0.51,2,1,30,3,7,4.2,76,0.4,230,2,3,1,2.4,1.8,2274,0,0,0
3.8,0.42,2,1,1,2,8,4.2,73,0.4,124,2,2,2,2.4,3.4,1875,0,0,0
3.5,0.91,3,2,2,3,9,4.2,75,0.8,191,3,4,3,4.2,3.0,5177,0,0,0
3.8,0.5,1,2,17,2,6,1.8,62,0.4,157,2,3,1,2.4,2.6,6067,0,1,0
3.5,0.84,4,2,4,3,7,4.2,77,0.8,216,2,8,4,4.2,4.0,5329,0,0,0
3.8,0.56,1,2,57,5,7,4.2,77,0.4,229,2,4,1,2.4,2.2,2178,0,0,1
3.8,0.47,2,1,28,2,7,1.8,61,0.4,160,2,3,1,2.4,2.6,1356,0,1,0
3.5,0.91,3,3,2,3,7,4.2,77,0.8,251,4,10,2,4.2,2.8,4336,0,0,0
3.8,0.54,1,2,19,2,10,1.8,61,0.4,156,2,3,1,2.4,2.0,7777,0,1,0
3.8,0.48,1,2,1,4,8,4.2,88,0.4,130,2,10,1,2.4,1.4,1751,0,0,0
3.8,0.5,1,1,46,3,6,4.2,77,0.4,213,1,3,1,2.4,2.4,2172,0,0,1
3.5,0.79,4,3,10,4,7,4.2,74,0.8,157,4,3,4,4.2,2.4,5041,0,0,0
3.5,0.91,3,3,6,4,2,4.2,73,0.8,186,4,3,3,4.2,3.8,4758,0,0,0
3.5,0.86,3,3,3,3,6,4.2,74,0.8,173,3,3,3,4.2,3.4,4453,0,0,0
3.8,0.57,1,1,9,2,8,1.8,72,0.4,158,2,3,2,2.4,2.2,1296,0,1,0
3.5,0.9,3,2,6,3,3,4.2,80,0.8,227,2,3,2,4.2,3.8,5058,0,0,0
3.8,0.53,2,1,25,3,7,4.2,80,0.4,281,2,3,2,2.4,1.8,2799,0,0,0
3.5,0.84,2,1,10,5,2,1.8,90,0.8,249,1,5,1,4.2,3.2,1561,0,1,0
3.8,0.38,2,1,47,4,7,4.2,87,0.4,135,2,2,2,2.4,2.6,1308,0,0,0
3.8,0.53,2,1,21,2,8,1.8,68,0.4,151,1,3,1,2.4,2.6,1918,0,1,0
3.5,0.95,3,2,2,4,3,4.2,72,0.8,149,3,3,3,4.2,2.8,4499,0,0,0
3.5,0.81,1,1,6,6,1,1.8,90,0.8,248,2,4,1,4.2,2.8,1851,0,1,0
3.8,0.58,2,2,59,4,6,4.2,78,0.4,233,2,4,2,2.4,2.6,2358,0,0,0
3.8,0.44,1,1,18,3,10,4.2,78,0.4,260,1,8,2,2.4,2.4,3273,0,0,0
3.5,0.75,2,2,10,5,5,4.2,71,0.8,133,3,2,3,4.2,3.6,4398,0,0,0
3.8,0.46,2,1,58,2,8,4.2,71,0.4,167,2,2,2,2.4,3.2,1721,0,0,0
3.8,0.52,2,1,30,4,6,4.2,89,0.4,167,1,3,1,2.4,2.6,1627,0,0,0
1.8,0.66,1,1,12,6,6,4.2,88,0.5,134,2,8,1,4.2,2.2,1371,0,0,0
3.5,0.88,2,2,5,3,9,4.2,79,0.8,270,2,3,3,4.2,3.4,4843,0,0,0
3.5,0.96,4,3,7,5,6,4.2,76,0.8,175,3,3,3,4.2,3.4,5047,1,0,1
3.5,0.9,4,2,6,4,8,4.2,72,0.8,175,2,3,2,4.2,3.4,4600,0,0,1
3.5,0.87,2,1,9,5,3,1.8,88,0.8,263,1,4,2,4.2,2.0,1551,0,1,0
3.5,0.79,2,1,10,6,6,1.8,90,0.8,275,2,4,2,4.2,1.6,1266,0,1,0
3.5,0.91,4,3,9,4,6,4.2,71,0.8,187,4,4,2,4.2,3.0,5699,0,0,1
3.8,0.51,1,1,20,2,10,1.8,70,0.4,138,2,3,2,2.4,1.4,1085,0,1,0
3.5,0.91,3,2,8,4,3,4.2,73,0.8,161,4,3,3,4.2,2.6,4382,0,0,0
3.5,0.73,3,3,7,4,1,4.2,79,0.8,197,2,2,2,4.2,3.4,5449,0,0,0
3.8,0.49,2,1,56,3,7,4.2,77,0.4,252,2,3,1,2.4,2.4,2125,0,0,0
3.8,0.55,1,1,44,5,8,4.2,76,0.4,231,2,2,1,2.4,3.0,3342,0,0,0
3.8,0.56,1,2,40,3,8,4.2,78,0.4,225,1,3,2,2.4,1.6,3395,0,0,0
3.5,0.97,4,2,5,4,1,4.2,79,0.8,232,3,2,3,4.6,3.4,4907,0,0,0
3.8,0.5,1,1,42,3,9,4.2,77,0.4,246,1,3,2,2.4,2.0,2316,0,0,0
1.8,0.63,1,2,27,3,7,4.2,77,0.4,204,2,3,2,4.2,2.0,2772,0,0,0
3.8,0.53,2,1,45,3,10,4.2,75,0.4,258,2,2,2,2.4,2.8,2846,0,0,0
3.8,0.55,2,1,47,5,6,4.2,76,0.4,261,2,5,2,2.4,1.8,3892,0,0,0
3.5,0.9,2,2,5,4,3,4.2,78,0.8,148,4,2,2,4.2,3.2,4031,0,0,0
3.5,0.95,3,3,8,5,2,4.2,76,0.8,189,3,2,2,4.2,3.4,5219,0,0,0
3.8,0.57,2,2,36,5,10,4.2,90,0.4,183,2,2,1,2.4,2.2,3819,0,0,1
3.5,0.82,2,4,1,5,5,4.2,77,0.8,229,2,2,4,4.2,2.4,5724,0,0,0
3.5,0.8,2,2,1,6,2,1.8,86,0.8,259,1,5,1,4.2,2.8,1271,0,1,0
3.8,0.6,1,1,45,3,10,4.2,87,0.4,183,1,3,2,4.2,1.8,2181,0,0,0
3.5,0.92,2,1,8,7,1,1.8,88,0.8,307,1,4,1,4.2,2.4,1551,0,1,0
3.8,0.56,2,1,51,3,6,4.2,78,0.4,259,1,3,2,2.4,1.8,3256,0,0,0
3.5,0.94,2,2,6,6,7,1.8,90,0.8,255,2,4,2,4.2,3.2,1654,0,1,0
3.5,0.93,2,3,9,5,2,4.2,76,0.8,208,4,2,3,4.2,2.0,4569,0,0,0
3.5,0.83,1,1,3,6,4,1.8,85,0.8,282,2,4,2,4.2,2.4,1385,0,1,0
3.5,0.87,4,2,5,5,5,4.2,79,0.8,258,3,4,3,4.2,2.6,4562,0,0,1
3.5,0.88,2,2,3,3,2,4.2,79,0.8,203,2,3,3,4.2,3.6,5440,0,0,0
3.8,0.5,1,2,9,2,6,4.2,88,0.4,187,2,2,2,2.4,3.0,2508,0,0,1
3.5,0.85,1,1,10,5,7,1.8,88,0.8,266,1,5,1,4.2,1.8,1274,0,1,0
1.8,0.63,1,1,27,4,7,4.2,77,0.4,272,2,2,1,4.2,2.4,2030,0,0,0
