EMP_Sat_OnPrem_mean,Emp_Identity,Emp_Position,number_project,EMP_Engagement_mean,Sensor_Heartbeat(Average/Min),average_montly_hours,Emp_Role,time_spend_company,Emp_Title,EMP_Sat_Remote_mean,Emp_Competitive_mean,Sensor_StepCount,left_Company,salary,Work_accident
3.8,2,2,4,4.2,77,235,1,4,2,4.2,2.4,2020,0,low,1
3.5,4,4,4,4.2,74,180,3,2,4,4.6,2.0,5546,0,medium,0
3.5,3,2,4,4.2,75,256,3,4,3,4.2,2.6,5244,0,low,0
3.5,1,2,7,1.8,85,269,2,4,2,4.2,1.8,1592,1,medium,0
3.5,3,3,4,4.2,78,279,3,6,4,4.2,2.4,5405,0,medium,0
1.8,1,1,4,4.2,89,168,2,3,2,4.2,2.4,1434,0,low,0
3.5,1,2,5,1.8,87,263,1,5,2,4.6,1.6,1181,1,low,0
3.8,1,2,4,4.2,85,176,1,4,1,2.4,1.6,1096,0,high,0
3.8,2,2,3,4.2,87,198,1,2,1,4.2,3.0,3015,0,medium,0
3.8,2,1,3,4.2,61,168,2,2,2,2.4,2.2,1078,0,medium,1
3.8,2,2,3,4.2,66,173,1,2,2,2.4,2.4,1447,0,medium,0
3.8,2,2,4,4.2,79,207,1,2,1,2.4,2.4,2204,0,medium,1
3.8,1,1,4,4.2,79,265,2,3,2,2.4,2.4,3970,0,medium,0
3.5,4,4,2,4.2,77,255,4,2,3,4.2,3.2,5936,0,medium,1
3.8,1,2,3,4.2,89,188,2,3,1,2.4,2.2,3433,0,high,0
3.5,4,3,4,4.2,79,266,4,2,3,4.2,3.2,5516,0,low,0
3.5,4,4,3,4.2,70,155,4,3,4,4.6,3.0,4957,0,medium,0
3.8,2,1,3,4.2,60,137,2,4,2,2.4,2.6,1477,0,high,1
3.8,1,1,4,4.2,89,141,2,3,1,2.4,2.2,1313,0,medium,1
3.5,3,3,3,4.2,79,215,2,4,3,4.2,4.2,4673,0,high,0
3.8,2,2,3,4.2,86,194,2,2,1,2.4,3.2,3703,0,medium,1
3.5,3,2,3,4.2,80,245,4,6,2,4.2,3.4,4793,0,high,0
3.5,2,4,5,4.2,77,258,3,3,3,4.6,3.4,4466,0,medium,0
3.5,2,2,7,1.8,86,269,2,4,1,4.2,2.8,1118,1,medium,0
3.8,1,1,4,4.2,87,178,2,2,1,2.4,3.0,1108,0,medium,0
1.8,4,1,3,4.2,74,150,5,2,2,4.2,1.4,1934,0,low,0
1.8,1,1,4,4.2,80,212,2,3,2,4.2,2.2,2073,0,medium,1
3.8,2,1,2,4.2,86,186,1,2,1,2.4,4.0,3234,0,low,0
3.5,4,3,5,4.2,80,184,3,3,2,4.2,2.8,4552,0,low,0
3.8,1,2,2,1.8,70,158,2,3,2,2.4,2.2,6721,1,medium,0
1.8,1,1,3,4.2,76,258,1,3,1,4.2,2.8,3446,0,low,0
1.8,5,5,3,4.2,75,172,1,10,1,4.2,2.0,1294,0,high,0
3.5,2,3,5,4.2,78,189,2,3,3,4.6,2.4,5554,0,low,0
3.5,2,4,4,4.2,75,132,2,3,4,4.2,3.4,4613,0,medium,0
3.8,2,2,3,4.2,75,229,1,3,1,2.4,2.6,3786,0,low,0
1.8,2,1,3,4.2,77,268,2,3,1,4.2,1.8,2479,0,low,0
3.5,3,4,3,4.2,76,242,3,8,2,4.2,3.4,5401,0,medium,0
1.8,2,2,4,4.2,77,261,1,3,1,4.2,2.0,3678,0,low,1
3.5,2,2,3,4.2,75,124,3,2,3,4.2,3.2,5709,0,medium,0
3.8,1,2,3,4.2,78,273,2,2,2,2.4,1.8,2651,0,medium,1
1.8,2,1,5,4.2,77,208,1,8,1,4.2,3.0,3450,0,low,1
3.5,4,2,4,4.2,75,258,3,3,2,4.2,2.8,4643,0,high,0
1.8,2,2,4,4.2,86,135,2,2,1,4.2,2.4,1471,0,medium,0
3.8,1,1,2,1.8,72,151,1,3,2,2.4,3.2,6298,1,medium,0
3.8,2,2,6,4.2,80,248,2,5,2,2.4,2.4,2554,0,low,0
3.5,2,2,4,4.2,79,243,4,5,2,4.2,3.4,4624,0,medium,1
3.8,2,2,2,1.8,70,140,1,3,2,2.4,2.0,1606,1,low,0
3.8,1,2,4,4.2,89,137,2,3,2,2.4,3.0,1507,0,medium,1
1.8,1,2,4,4.2,80,259,1,2,1,4.2,2.8,2244,0,medium,0
1.8,2,2,4,4.2,86,161,1,3,1,4.2,2.6,1928,0,medium,0
3.5,3,2,4,4.2,78,273,2,4,4,4.2,3.0,4585,0,medium,0
3.8,2,1,5,4.2,89,182,1,2,2,2.4,2.0,2707,0,medium,0
3.8,1,1,4,4.2,86,139,2,3,2,2.4,1.6,1617,0,low,1
3.5,1,1,7,1.8,88,261,1,5,2,4.2,1.8,1334,1,low,0
3.5,3,2,3,4.2,75,151,3,3,3,4.2,3.0,4072,0,low,0
0.0,4,4,4,4.2,75,188,2,4,2,4.6,2.4,4024,0,medium,1
3.8,1,1,2,1.8,63,134,1,3,1,2.4,1.8,1388,1,low,0
3.5,3,4,4,4.2,72,169,3,10,3,4.2,3.2,5106,0,medium,0
1.8,2,1,3,4.2,75,272,1,3,2,4.2,1.8,3766,0,medium,0
3.5,1,1,6,1.8,87,266,2,4,2,4.2,2.6,1862,1,medium,1
3.5,1,1,5,1.8,87,248,2,5,1,4.6,2.2,1642,1,low,0
3.5,4,3,3,4.2,80,238,4,2,3,4.6,2.6,5158,0,low,0
3.8,1,1,2,1.8,66,139,1,3,1,2.4,1.8,6010,1,medium,0
3.5,2,3,4,4.2,75,174,2,2,2,4.2,3.8,4295,0,low,0
3.5,4,3,4,4.2,77,237,4,2,3,4.2,2.6,5261,0,low,0
3.8,1,1,2,1.8,67,155,1,3,1,2.4,2.8,1340,1,low,0
1.8,2,1,3,4.2,87,198,2,3,1,4.2,2.4,2446,0,low,0
1.8,2,1,3,4.2,77,212,2,3,1,4.2,2.6,2703,0,low,0
3.5,4,2,4,4.2,75,252,3,4,3,4.2,3.4,4705,0,low,0
3.5,1,1,4,1.8,89,242,1,6,1,4.2,2.6,1419,1,low,0
3.5,4,1,6,1.8,85,292,5,4,2,4.2,1.8,1925,1,low,0
3.8,1,2,3,4.2,80,231,1,2,2,2.4,3.2,2962,0,low,0
1.8,1,2,4,4.2,86,145,2,3,2,4.2,2.8,1651,0,low,1
3.5,2,4,4,4.2,79,178,4,3,4,4.2,3.4,5669,0,medium,0
3.8,1,2,2,1.8,70,135,1,3,2,2.4,1.8,1663,1,low,0
3.5,2,2,3,4.2,75,149,2,5,3,4.2,3.4,4310,0,medium,1
3.5,3,3,5,4.2,77,172,4,2,2,4.2,4.0,4892,0,medium,0
3.5,3,2,4,4.2,73,177,3,3,3,4.2,2.6,4904,0,low,0
3.8,2,1,3,4.2,76,264,2,3,1,2.4,2.2,2277,0,low,0
1.8,2,1,4,4.2,75,232,1,3,2,4.2,3.2,2835,0,high,0
3.5,2,3,3,4.2,80,257,4,3,3,4.2,3.8,5196,0,medium,0
3.5,3,2,4,4.2,77,260,2,2,3,4.2,3.0,5801,0,low,0
3.5,4,3,3,4.2,80,176,3,8,2,4.6,3.0,4376,0,medium,0
3.5,2,1,5,1.8,89,270,1,5,1,4.2,2.2,1303,1,medium,1
3.5,2,3,3,4.2,75,185,2,2,2,4.2,2.0,5926,0,low,1
3.5,2,1,6,1.8,90,270,2,4,2,4.2,2.6,1199,1,low,0
3.8,1,2,4,4.2,79,219,1,2,1,2.4,2.6,2331,0,medium,0
3.8,1,2,2,4.2,65,123,2,3,2,2.4,2.8,1088,0,medium,0
3.8,1,2,4,4.2,78,204,1,3,2,2.4,2.0,2457,0,high,0
3.5,4,4,3,4.2,79,236,2,6,3,4.2,3.8,4858,0,medium,0
1.8,1,2,4,4.2,86,171,1,3,1,4.2,3.4,1352,0,low,0
3.8,2,1,4,4.2,79,238,2,3,1,2.4,2.4,2199,0,medium,0
3.5,2,3,4,4.2,78,280,3,6,3,4.2,3.4,4525,0,high,0
3.5,1,2,6,1.8,88,161,2,4,1,4.2,2.4,1683,1,low,0
3.8,1,2,4,4.2,78,203,2,4,1,2.4,2.4,3813,0,low,0
3.5,3,4,3,4.2,77,262,3,2,3,4.2,3.2,4422,0,medium,0
1.8,4,1,3,4.2,79,240,5,6,2,4.2,2.8,3559,0,low,0
3.5,3,4,4,4.2,77,202,4,4,3,4.2,3.2,4053,0,medium,0
0.0,1,2,5,1.8,85,242,1,5,2,4.6,2.4,1846,1,low,0
3.8,2,2,2,1.8,72,146,1,3,1,2.4,2.6,6166,1,medium,0
1.8,2,2,3,4.2,66,154,2,2,2,4.2,2.4,1009,0,high,0
3.8,2,1,2,1.8,65,134,1,3,1,2.4,2.0,1254,1,low,0
3.8,1,2,3,4.2,85,182,2,2,2,2.4,2.8,2606,0,medium,0
3.5,2,2,5,1.8,86,252,2,4,2,4.2,1.4,1837,1,medium,0
1.8,1,1,4,4.2,85,142,1,2,2,4.2,2.8,1683,0,low,0
3.5,3,3,6,4.2,78,269,2,6,4,4.6,2.2,5363,0,medium,0
3.8,1,1,4,4.2,86,192,2,2,2,2.4,1.8,2497,0,medium,0
3.5,4,4,5,4.2,76,145,4,6,4,4.2,3.4,4243,0,medium,0
3.8,1,2,4,4.2,89,161,1,3,1,4.2,1.6,1386,0,low,0
3.8,1,1,2,4.2,76,213,2,3,2,2.4,2.8,2732,0,low,1
3.8,2,1,4,4.2,87,176,1,4,1,2.4,2.8,1293,0,high,0
1.8,1,1,3,4.2,90,185,1,4,2,4.2,2.4,3648,0,low,0
3.5,2,4,5,4.2,78,103,4,6,4,4.2,3.6,4860,0,medium,0
3.5,1,2,6,1.8,88,254,1,4,1,4.2,2.6,1928,1,medium,0
3.5,4,2,3,4.2,79,233,2,2,3,4.2,2.0,5073,0,high,0
3.5,2,3,5,4.2,80,240,3,2,2,4.2,2.8,4409,0,low,0
3.5,2,2,5,1.8,86,223,1,5,2,4.2,3.8,1232,1,low,0
3.5,4,3,5,4.2,80,137,4,4,3,4.2,3.0,5888,0,low,0
3.8,2,2,2,1.8,73,135,2,3,1,2.4,1.6,1070,1,low,0
3.8,2,1,3,4.2,65,156,1,4,2,2.4,2.6,1971,0,medium,0
3.8,2,1,2,1.8,63,155,2,3,1,2.4,2.6,7453,1,medium,0
3.5,2,2,4,4.2,80,236,3,3,3,4.2,2.2,4257,0,low,1
3.5,3,2,2,4.2,75,212,3,2,3,4.2,4.6,4389,0,high,0
3.5,2,4,2,4.2,72,139,4,2,3,4.2,4.0,4520,0,medium,0
3.5,4,2,4,4.2,78,272,3,3,2,4.2,2.2,5654,0,low,0
3.8,2,1,2,4.2,61,171,2,2,1,2.4,1.8,1153,0,low,0
3.8,1,1,4,4.2,77,241,2,4,1,2.4,2.6,3906,0,medium,0
1.8,2,2,3,4.2,66,163,2,3,1,4.2,2.2,1005,0,medium,0
3.5,1,1,6,1.8,87,281,1,4,2,4.2,2.6,1599,1,medium,0
3.8,2,2,5,4.2,76,214,1,3,1,2.4,2.0,3080,0,low,0
3.5,2,2,4,4.2,79,138,4,5,2,4.2,3.0,5401,0,low,0
3.8,2,2,2,1.8,65,145,2,3,2,2.4,1.8,6224,1,medium,0
3.5,4,3,6,4.2,78,148,4,4,2,4.2,3.0,5216,0,low,0
3.8,1,2,5,4.2,86,170,2,3,2,2.4,2.2,1282,0,low,0
1.8,1,1,4,4.2,87,147,1,2,2,4.2,4.4,1940,0,medium,0
3.8,1,2,3,4.2,78,259,2,3,2,2.4,3.0,2349,0,medium,0
3.8,2,1,2,1.8,68,134,2,3,1,2.4,2.8,1930,1,low,0
3.8,1,1,2,1.8,74,151,2,3,2,2.4,2.8,1101,1,low,0
3.5,2,4,4,4.2,80,262,4,2,2,4.2,2.8,4090,0,medium,0
3.5,2,2,5,4.2,78,246,4,3,2,4.2,4.0,4078,0,medium,0
3.5,2,2,4,4.2,77,211,3,2,3,4.2,3.6,5883,0,low,0
3.5,4,4,4,4.2,78,245,4,4,3,4.6,3.4,4660,0,medium,0
3.5,4,4,3,4.2,72,189,3,3,3,4.2,3.2,5896,0,medium,0
3.8,1,1,2,1.8,75,137,1,3,1,2.4,1.4,7285,1,medium,0
3.5,2,3,4,4.2,78,229,2,2,2,4.2,3.2,5364,0,medium,0
3.8,1,2,3,4.2,60,158,1,2,2,2.4,2.0,1851,0,medium,0
1.8,2,2,3,4.2,73,175,1,3,2,4.2,4.0,1519,0,medium,0
3.8,2,1,2,1.8,68,147,2,3,1,2.4,2.8,8175,1,medium,0
3.5,3,2,5,4.2,79,236,3,4,2,4.6,3.2,4457,0,medium,0
3.8,2,2,4,4.2,85,173,1,2,2,2.4,2.6,1005,0,high,1
3.8,1,2,4,4.2,88,162,1,2,2,2.4,1.8,1724,0,low,0
3.8,2,1,4,4.2,80,227,2,3,2,2.4,1.6,2085,0,medium,0
3.8,2,2,2,1.8,64,135,1,5,2,2.4,2.2,1825,1,low,0
3.5,3,3,4,4.2,80,287,4,4,2,4.2,3.8,5889,0,low,0
3.8,2,2,4,4.2,89,98,1,4,1,2.4,2.6,1342,0,medium,0
3.5,4,2,4,4.2,72,184,3,3,3,4.2,3.8,4639,0,medium,0
1.8,1,2,4,4.2,85,149,2,2,2,4.2,2.8,1657,0,low,0
3.5,4,2,4,4.2,76,238,4,2,3,4.2,3.2,4337,0,low,0
1.8,1,1,3,4.2,77,241,1,10,1,4.2,2.4,2724,0,medium,0
3.5,2,2,5,4.2,78,223,2,2,4,4.2,2.4,5735,0,medium,1
1.8,2,2,4,4.2,88,139,2,3,1,4.2,2.6,1365,0,low,0
3.5,3,3,4,4.2,79,239,4,3,3,4.2,3.2,4020,0,low,1
1.8,2,1,4,4.2,88,175,2,3,1,4.2,2.8,1005,0,medium,1
3.5,2,2,3,4.2,77,256,3,4,2,4.2,3.2,4398,0,medium,0
3.5,4,3,3,4.2,71,199,3,3,3,4.2,3.2,5768,0,medium,1
3.8,2,2,4,4.2,78,215,2,3,2,2.4,2.6,2137,0,high,0
3.8,2,1,3,4.2,75,270,1,4,2,2.4,2.0,2950,0,low,1
3.5,3,2,5,4.2,77,254,2,2,3,4.2,3.4,4764,0,medium,0
3.8,2,1,3,4.2,79,245,1,2,2,2.4,3.0,3682,0,medium,0
1.8,1,1,4,4.2,85,157,1,2,2,4.2,2.6,1724,0,medium,0
3.8,1,1,3,4.2,79,243,2,3,2,4.2,3.4,3189,0,medium,0
3.5,1,1,7,1.8,88,296,2,4,2,4.2,2.4,1392,1,low,0
3.8,2,2,4,4.2,90,185,2,3,1,2.4,1.8,3062,0,low,0
3.5,3,3,3,4.2,79,204,4,3,2,4.2,3.0,4586,0,low,0
3.8,1,2,3,4.2,80,268,1,3,1,4.2,1.8,3872,0,low,0
3.8,1,1,4,4.2,76,255,2,2,1,2.4,2.2,3337,0,low,0
3.8,1,2,2,1.8,73,131,2,3,2,2.4,2.6,1796,1,low,0
3.5,2,2,4,4.2,80,238,3,3,2,4.6,3.2,5265,0,low,0
3.5,4,4,4,4.2,79,227,3,3,3,4.2,3.4,4041,0,medium,1
3.5,2,2,3,4.2,80,155,4,2,2,4.2,2.4,5481,0,low,0
3.5,2,1,4,1.8,90,251,1,6,2,4.6,2.0,1297,1,low,0
3.8,1,1,2,4.2,62,146,2,3,1,2.4,2.2,1902,0,low,1
3.5,1,2,5,1.8,85,243,1,5,1,4.2,3.0,1066,1,low,0
3.5,2,3,3,4.2,77,251,4,4,2,4.2,2.0,4038,0,high,0
3.8,2,1,4,4.2,87,170,2,3,2,4.2,2.8,1138,0,low,0
3.8,2,1,4,4.2,80,209,2,8,1,4.2,3.0,3345,0,medium,1
3.5,2,2,5,1.8,86,269,2,5,2,4.2,2.2,1742,1,low,0
3.8,2,2,3,4.2,89,193,1,6,2,2.4,3.0,3908,0,medium,0
3.8,2,2,4,4.2,85,116,2,3,2,2.4,3.0,1314,0,medium,0
1.8,2,1,3,4.2,63,167,2,3,1,4.2,1.6,1252,0,low,0
3.5,3,2,4,4.2,80,274,4,2,3,4.2,3.4,4361,0,low,1
1.8,2,1,4,4.2,87,166,1,3,1,4.2,2.6,1610,0,low,1
3.5,3,4,4,4.2,70,178,4,3,4,4.2,2.2,4576,0,medium,0
3.5,3,2,3,4.2,74,134,3,2,3,4.2,2.8,5646,0,high,0
3.5,4,2,3,4.2,77,250,2,2,4,4.2,2.6,4922,0,medium,0
3.5,2,4,4,4.2,73,191,2,3,3,4.2,4.0,4563,0,medium,0
3.5,4,2,3,4.2,76,217,4,3,2,4.2,3.4,4177,0,low,1
3.5,4,3,5,4.2,75,176,4,3,2,4.2,3.8,5335,0,medium,0
3.8,1,1,2,4.2,73,135,1,4,1,2.4,2.8,1988,0,medium,0
3.5,1,1,6,1.8,85,269,1,4,1,4.2,1.4,1166,1,medium,0
3.8,2,2,3,4.2,78,209,1,2,1,4.2,2.4,2237,0,low,0
3.8,1,2,4,4.2,90,177,1,3,2,2.4,3.2,1381,0,high,0
3.5,3,3,2,4.2,80,114,4,5,2,4.2,2.6,5334,0,high,0
1.8,1,1,4,4.2,85,147,1,2,1,4.2,2.4,1057,0,low,0
3.5,4,3,4,4.2,78,223,4,5,4,4.2,3.6,4704,0,medium,0
3.5,3,2,4,4.2,87,200,2,2,2,4.2,3.2,5072,0,low,0
3.5,3,3,5,4.2,79,275,4,4,2,4.2,2.8,4597,0,low,0
3.8,1,2,2,1.8,74,136,2,3,2,2.4,3.4,6070,1,medium,0
3.8,2,1,4,4.2,85,186,1,10,1,4.2,2.6,3521,0,low,1
1.8,2,2,4,4.2,86,156,1,3,2,4.2,2.0,1553,0,low,0
3.8,2,1,4,4.2,88,132,1,3,2,2.4,1.2,1901,0,low,0
1.8,2,1,4,4.2,90,132,1,4,1,4.2,3.2,1343,0,medium,0
3.5,2,4,4,4.2,77,177,4,3,3,4.2,3.6,4031,0,medium,0
1.8,1,1,5,4.2,89,195,2,3,2,4.2,2.6,2641,0,low,0
3.5,1,1,6,1.8,88,293,2,6,2,4.2,2.2,1117,1,low,0
3.8,1,1,5,4.2,77,259,2,4,2,2.4,1.2,2612,0,low,1
3.5,4,2,3,4.2,79,213,5,3,4,4.2,4.0,5993,0,medium,0
3.8,2,1,4,1.8,88,238,1,2,1,2.4,2.0,1466,1,medium,0
3.5,2,2,4,4.2,76,264,2,3,3,4.2,2.2,5972,0,low,0
1.8,2,1,3,4.2,63,162,1,2,2,4.2,2.4,1948,0,low,0
3.8,1,1,2,1.8,63,158,2,3,1,2.4,2.0,6739,1,medium,0
3.8,2,1,5,4.2,75,227,1,3,1,2.4,1.6,3952,0,medium,0
3.5,2,3,3,4.2,78,245,3,2,3,4.2,3.8,4594,0,low,1
3.8,2,2,4,4.2,90,159,2,3,1,2.4,2.8,1442,0,medium,0
3.5,2,2,7,1.8,86,281,2,4,2,4.2,2.0,1291,1,medium,0
3.5,4,3,5,4.2,79,193,3,6,2,4.2,3.0,5964,0,medium,0
3.5,2,1,3,1.8,87,182,1,4,2,4.2,3.2,1869,1,low,0
3.5,2,2,3,4.2,80,271,3,4,3,4.2,2.4,4006,0,high,0
3.8,2,2,3,4.2,75,264,2,2,2,2.4,2.2,3289,0,low,0
3.8,2,2,5,4.2,90,189,1,5,1,2.4,2.0,3301,0,low,0
3.5,3,4,4,4.2,80,216,2,3,3,4.2,2.8,5167,0,medium,0
1.8,2,2,5,4.2,77,264,1,10,1,4.2,2.4,3441,0,medium,1
3.5,4,3,2,4.2,78,147,3,3,3,4.2,3.2,5013,0,low,0
3.8,1,2,3,4.2,75,153,2,2,2,4.2,2.8,1442,0,low,0
3.5,1,1,7,1.8,87,281,2,4,1,4.2,2.6,1970,1,low,0
3.8,1,2,3,4.2,80,208,1,4,1,2.4,1.8,3772,0,low,0
3.5,2,3,5,4.2,79,229,2,2,3,4.6,2.8,5294,0,medium,0
3.8,2,2,2,1.8,69,138,1,3,1,2.4,2.4,1857,1,low,0
3.5,1,2,5,1.8,88,244,1,5,2,4.2,2.0,1875,1,low,0
3.8,1,1,3,4.2,80,271,2,3,1,2.4,2.8,3439,0,medium,0
3.8,1,2,2,1.8,70,148,2,3,2,2.4,3.2,1967,1,low,0
3.8,1,2,2,1.8,63,148,1,3,2,2.4,2.8,1875,1,low,0
3.8,2,2,2,1.8,74,147,2,3,1,2.4,2.4,1908,1,low,0
3.5,2,1,6,1.8,90,255,1,4,2,4.2,3.0,1113,1,low,0
3.5,1,1,7,1.8,85,301,1,4,1,4.2,1.6,1869,1,low,0
3.5,1,1,5,1.8,88,248,1,5,2,4.6,3.2,1845,1,medium,0
3.5,3,2,3,4.2,75,270,2,2,2,4.2,2.8,4681,0,low,1
3.8,2,2,2,1.8,61,132,1,3,1,2.4,1.6,1449,1,low,0
1.8,1,1,5,4.2,88,145,1,3,2,4.2,2.6,1993,0,medium,1
3.8,2,1,4,4.2,79,219,2,3,1,2.4,2.0,3967,0,medium,0
1.8,2,1,4,4.2,76,242,2,4,2,4.2,2.2,3215,0,low,0
1.8,2,1,3,4.2,61,161,1,3,2,4.2,2.4,1918,0,low,0
3.5,2,3,4,4.2,79,234,2,3,3,4.2,4.0,4996,0,low,0
3.5,2,1,2,1.8,85,211,1,3,2,4.2,1.6,1368,1,low,0
1.8,1,1,5,4.2,90,163,2,3,2,4.2,2.6,1536,0,low,0
3.8,2,2,5,4.2,86,188,1,7,1,4.2,2.0,3637,0,medium,0
1.8,2,2,3,4.2,74,175,1,3,1,4.2,1.8,1229,0,high,0
3.8,1,2,3,4.2,75,146,1,2,2,2.4,3.0,1486,0,low,0
3.5,3,3,4,4.2,74,187,3,2,3,4.2,3.4,4470,0,medium,0
3.5,1,1,5,1.8,87,275,2,5,1,4.2,3.0,1924,1,low,0
1.8,1,2,4,4.2,89,136,1,2,1,4.2,2.4,1285,0,medium,0
3.8,1,1,2,1.8,71,135,1,3,1,2.4,3.0,1306,1,low,0
3.8,2,2,5,4.2,80,257,1,2,2,2.4,2.4,3341,0,low,0
3.5,3,2,4,4.2,75,273,4,5,3,4.2,3.2,5012,0,low,0
1.8,2,2,3,4.2,77,226,2,3,1,4.2,1.8,2299,0,medium,0
3.5,1,1,7,1.8,90,310,2,4,2,4.2,1.8,1860,1,medium,0
3.5,3,3,5,4.2,76,241,3,3,3,4.2,3.0,4244,0,low,0
3.8,2,2,4,4.2,90,186,2,4,2,2.4,2.8,3512,0,medium,1
3.5,4,2,3,4.2,75,240,4,7,3,4.2,3.6,4385,0,medium,0
3.5,2,2,6,1.8,85,290,1,5,2,4.2,2.6,1512,1,medium,0
3.5,2,2,3,4.2,80,206,4,4,4,4.2,3.0,5829,0,medium,0
1.8,1,2,4,4.2,89,149,2,3,2,4.2,3.0,1506,0,medium,1
3.5,1,1,4,1.8,85,246,2,5,1,4.2,2.8,1206,1,low,0
3.8,1,1,2,1.8,70,160,2,3,2,2.4,2.6,1462,1,low,0
1.8,2,2,3,4.2,74,135,2,3,1,4.2,3.0,1740,0,low,0
3.8,2,2,6,4.2,80,205,1,4,2,2.4,2.8,3649,0,medium,1
3.8,1,2,3,4.2,76,214,1,3,2,2.4,1.6,3836,0,medium,0
3.8,1,2,2,4.2,80,265,1,2,1,2.4,3.0,3859,0,low,0
3.5,3,3,3,4.2,78,274,2,3,3,4.2,2.4,5036,0,low,0
1.8,2,1,3,4.2,75,138,1,3,2,4.2,1.6,1914,0,low,1
3.5,4,2,5,4.2,80,203,4,5,4,4.2,3.4,4845,0,medium,0
3.8,1,2,4,1.8,88,158,2,5,2,4.2,1.8,1936,1,medium,0
3.8,2,1,2,4.2,69,141,1,3,1,2.4,3.0,1739,0,medium,0
3.5,2,3,3,4.2,74,182,2,4,3,4.2,2.8,4746,0,low,0
3.5,2,2,3,4.2,70,176,2,3,2,4.2,3.8,4276,0,low,0
0.0,2,2,4,4.2,77,242,4,2,2,4.6,3.2,4876,0,low,0
3.8,1,2,5,4.2,80,203,1,3,2,2.4,2.0,3180,0,low,0
3.8,1,1,2,1.8,75,151,1,3,1,2.4,2.4,1177,1,low,0
3.5,5,3,4,4.2,71,168,5,3,2,4.2,4.0,4653,0,low,0
3.5,3,3,3,4.2,71,186,3,2,3,4.2,2.4,5924,0,medium,1
3.5,3,4,4,4.2,71,136,3,2,4,4.2,3.8,4305,0,medium,0
3.5,4,4,5,4.2,77,168,4,3,3,4.2,2.8,5986,0,medium,0
3.5,2,2,5,4.2,72,148,2,3,3,4.2,2.0,5790,0,low,0
3.5,2,3,2,4.2,72,159,4,6,3,4.2,2.8,4044,0,low,1
3.8,1,2,4,4.2,90,151,1,3,2,2.4,2.0,1107,0,medium,0
3.8,2,1,3,4.2,69,161,1,3,2,2.4,3.2,1095,0,medium,0
3.5,5,4,4,4.2,75,256,5,3,4,4.2,4.2,5784,0,medium,0
3.5,3,3,3,4.2,75,219,4,3,2,4.2,3.4,5956,0,low,0
3.5,3,3,2,4.2,80,228,2,3,2,4.2,2.8,4663,0,high,0
3.5,4,4,4,4.2,75,229,4,4,4,4.2,3.2,4157,0,medium,0
3.8,1,2,3,4.2,87,194,1,3,2,2.4,3.0,2277,0,medium,0
3.5,3,2,6,4.2,76,237,2,5,2,4.2,2.6,5299,0,medium,0
3.5,3,2,3,4.2,75,205,3,4,3,4.2,2.6,4426,0,high,0
3.8,2,2,3,4.2,88,192,2,3,2,2.4,3.2,2408,0,low,0
3.5,2,2,5,1.8,90,252,2,5,2,4.2,2.8,1474,1,low,0
3.5,3,2,3,4.2,75,162,2,4,4,4.2,3.4,4235,0,medium,0
3.5,4,2,5,4.2,72,184,2,5,2,4.6,2.2,5219,0,low,0
3.8,1,1,3,4.2,65,159,1,4,1,2.4,3.2,1032,0,low,0
3.8,2,2,2,4.2,63,146,2,2,2,2.4,2.0,1774,0,medium,0
3.5,3,2,4,4.2,75,266,2,2,3,4.2,3.6,5601,0,low,0
3.5,3,2,3,4.2,77,224,2,3,3,4.2,4.0,5115,0,low,0
3.5,4,3,2,4.2,74,193,2,2,2,4.2,3.0,5706,0,low,0
3.8,2,1,4,4.2,77,256,1,6,2,2.4,2.2,3197,0,low,0
1.8,1,2,3,4.2,79,267,1,2,2,4.2,2.2,2435,0,low,0
1.8,1,2,3,4.2,80,223,1,4,1,4.2,2.6,3938,0,low,0
3.5,1,1,7,1.8,85,301,1,4,1,4.2,2.8,1727,1,low,0
1.8,2,1,3,4.2,80,256,1,2,1,4.2,2.6,3046,0,medium,1
3.8,2,2,5,4.2,76,271,2,3,1,2.4,1.8,2613,0,low,0
3.5,2,3,4,4.2,80,145,3,2,3,4.2,3.0,4686,0,low,0
1.8,1,1,4,4.2,85,193,2,2,1,4.2,3.2,3510,0,high,0
3.5,2,3,3,4.2,79,245,2,10,4,4.2,3.6,4909,0,medium,0
3.8,2,2,3,4.2,80,271,2,2,2,4.2,2.4,3542,0,medium,0
3.5,4,2,4,4.2,76,109,2,2,4,4.2,2.8,5407,0,medium,0
3.5,3,4,4,4.2,75,223,2,3,4,4.2,3.2,5977,0,medium,1
3.8,1,1,3,4.2,60,142,1,3,1,2.4,2.2,1345,0,medium,1
3.8,1,2,4,4.2,75,267,1,3,1,2.4,1.4,2742,0,low,0
3.5,2,2,4,4.2,76,268,2,3,3,4.2,2.6,5486,0,low,0
3.8,1,2,3,4.2,77,231,1,3,1,2.4,2.8,3030,0,high,0
3.8,2,1,5,4.2,88,131,2,6,1,2.4,2.8,1047,0,low,0
3.8,1,2,3,4.2,64,160,1,2,1,2.4,2.2,1756,0,low,0
3.8,2,2,2,1.8,63,151,2,3,1,2.4,2.8,1973,1,low,0
1.8,1,1,4,4.2,79,257,1,4,1,4.2,2.8,2269,0,high,0
3.5,2,3,5,4.2,76,241,3,3,3,4.2,3.2,5306,0,high,0
3.5,2,2,4,4.2,78,235,3,3,2,4.2,3.4,4739,0,medium,0
